species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,genus,taxonRank,scientificName,coordinateUncertaintyInMeters,year,basisOfRecord,institutionCode,collectionCode,occurrenceID,clade,CHELSA_BIOL_01,CHELSA_BIOL_02,CHELSA_BIOL_03,CHELSA_BIOL_04,CHELSA_BIOL_05,CHELSA_BIOL_06,CHELSA_BIOL_07,CHELSA_BIOL_08,CHELSA_BIOL_09,CHELSA_BIOL_10,CHELSA_BIOL_11,CHELSA_BIOL_12,CHELSA_BIOL_13,CHELSA_BIOL_14,CHELSA_BIOL_15,CHELSA_BIOL_16,CHELSA_BIOL_17,CHELSA_BIOL_18,CHELSA_BIOL_19
Calandrinia uniflora,132.842595,-12.706389,AUS,NA,2826710493,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,NULL,1995,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,276.278839,88,512.27887,1826.535156,361.842957,190.121811,171.721161,278.842957,245.278839,302.278839,245.278839,1536.512817,356.112122,1,108.249977,1062.836304,3,337.19873,3
Calandrinia eremaea,132.1123,-26.0537,AUS,NA,2826709728,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2016,PRESERVED_SPECIMEN,DNA,NT,NA,Calandrinia,204.072693,115,396.927307,6341.441895,339,48,291,283,125.079361,284.072693,109,242.844986,33.013844,10,37.00666,96.88282,32,92.034348,35.007183
Calandrinia polyandra,131.184632,-25.348596,AUS,NA,2826708466,Montiaceae,Calandrinia,SPECIES,Calandrinia polyandra Benth.,900,1988,PRESERVED_SPECIMEN,DNA,NT,NA,Calandrinia,221.896942,117,394.563934,6461.526367,355,60,295,299,185,302,123,272.61734,41.539112,9.539111,43,114.617332,33.539112,97.078224,50
Calandrinia balonensis,134.687923,-25.174671,AUS,NA,2826707798,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,NULL,1993,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,227.586166,116,389.413818,6497.01416,364.029999,67,297,306.067566,191.067581,310.067566,129.067581,219.391037,37.932423,8,44.932423,101.864845,27,76.970009,34
Calandrinia reticulata,132.8631,-24.5814,AUS,NA,2826706637,Montiaceae,Calandrinia,SPECIES,Calandrinia reticulata S.T.Syeda,NULL,2000,PRESERVED_SPECIMEN,DNA,NT,NA,Calandrinia,227,116,392,6437.546875,361,65,296,303,192,307.748688,128,266.197174,35.771019,9.771018,40,106.313057,29.542036,101.313057,42.682201
Calandrinia spergularina,136.501182,-16.665258,AUS,NA,2826706428,Montiaceae,Calandrinia,SPECIES,Calandrinia spergularina F.Muell.,900,1996,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,264.341339,107,500,3034.356201,358.682678,145.341339,213.548325,284.682678,224.341339,298.682678,212.575409,762.975037,194.334045,0,113.451668,574.657715,3,281.689056,10
Calandrinia eremaea,130.751305,-25.331927,AUS,NA,2826705607,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,900,1963,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,220,117,396.435669,6424.314453,353,59,294,297,183.211823,299.211823,121.776138,307.668671,50.685459,9.685457,46.314541,135.056366,37.056374,105.517975,58.056374
Calandrinia uniflora,132.817896,-12.86529,AUS,NA,2826705139,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1992,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,273.361603,89,508.592712,1905.925293,361.13269,185.361588,175.3181,276.361603,247.498718,300.468353,241.361588,1599.956299,381.843964,1,109.335663,1134.91333,3.681904,319.346283,5.045711
Calandrinia uniflora,132.084538,-13.831922,AUS,NA,2826704950,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1962,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,270.207642,92,494.439941,2259.032227,360,173.439941,186,276,231.439941,300,231.439941,1218.28479,293.196228,1,107.338623,849.588684,3,272.107574,3
Calandrinia uniflora,132.917859,-12.665256,AUS,NA,2826704812,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1982,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,277,87.314018,512.792786,1813.889893,362,191,170.314011,280,254.440521,303,246,1417.937866,334.99823,1,109.452675,998.378174,4,281.729645,5
Calandrinia quadrivalvis,138.2572,-16.9769,AUS,NA,2826703801,Montiaceae,Calandrinia,SPECIES,Calandrinia quadrivalvis F.Muell.,100,2005,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,263,78.711296,457.330475,2892.996826,334.711304,162.288696,172.44043,286,222,295,214,970.333557,236.288696,1,112,695.866089,5,374.357513,12
Calandrinia gracilis,135.25519,-15.09387,AUS,NA,2826703361,Montiaceae,Calandrinia,SPECIES,Calandrinia gracilis Benth.,100,2008,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,269,73.643303,447.608093,2733.608398,341,177,164.643311,289,230,301,224,881.475464,226.46846,1,116,678.762085,3,288.929535,7
Calandrinia stagnensis,134.23,-19.556389,AUS,NA,2826699475,Montiaceae,Calandrinia,SPECIES,Calandrinia stagnensis J.M.Black,5,2014,PRESERVED_SPECIMEN,DNA,NT,NA,Calandrinia,257,109,432,4850.529297,365,112,252.029205,302,195,309,177,449.062042,110.662407,3,99.249977,322.987213,12,269.987213,17
Calandrinia uniflora,132.567902,-12.915286,AUS,NA,2826697235,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1980,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,277.771454,89.317619,507.788757,1911.417236,365.317627,189.106384,176,280.317627,247.374649,304.771454,245.317612,1518.551514,347.908936,1,107,1032.726807,3,331.87912,3.22856
Calandrinia balonensis,134.2406,-21.652,AUS,NA,2826695787,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,100,2009,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,239,113,411,5588.227539,360.107574,85,275.723297,299,169.10759,304,150.276703,315.440979,74.44207,6,77.107582,205.495316,22.892414,149.833542,28.784828
Calandrinia ptychosperma,133.95124,-21.69857,AUS,NA,2826695012,Montiaceae,Calandrinia,SPECIES,Calandrinia ptychosperma F.Muell.,900,1974,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,231.815216,114,414.977325,5529.436035,352.50351,78.710983,273.792542,290.815216,162.815216,296.50351,144.48082,337.175751,74.97319,7.207473,76.376602,214.023788,26.392265,163.693542,31.72448
Calandrinia uniflora,130.884549,-14.681926,AUS,NA,2826694995,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1994,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,267,95,506,2348.147949,350.439606,163,187.208359,276.439606,238.231247,293.439606,225,907.137756,216.394104,0,107.45433,645.462158,3,208.235046,9
Calandrinia stagnensis,137.1736,-23.8069,AUS,NA,2826694967,Montiaceae,Calandrinia,SPECIES,Calandrinia stagnensis J.M.Black,NULL,2007,PRESERVED_SPECIMEN,DNA,NT,NA,Calandrinia,247,112,380.891418,6381.977051,381,86,295,320,212,326,148.797287,230.430588,44.339878,4,59.448467,123.128227,14,91.896935,34.302361
Calandrinia oblonga,130.67447,-12.6635,AUS,NA,2826694363,Montiaceae,Calandrinia,SPECIES,Calandrinia oblonga Syeda & Carolin,100,2006,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,277.103302,67,509.509705,1521.627808,335.593597,204.056488,131.509689,281.103302,250.39537,295.593597,250,1736.528198,399.373505,2,103,1149.514282,6.943519,365.654266,7
Calandrinia gracilis,133.91571,-12.63389,AUS,NA,2826692634,Montiaceae,Calandrinia,SPECIES,Calandrinia gracilis Benth.,10,2009,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,265,86,515.180847,1841.461792,347.55011,180.328949,167,269.328949,255.948257,290.328949,234,1160.599365,259.810822,0,109.402016,766.459045,2.269035,168.812775,7.269035
Calandrinia uniflora,135.6758,-17.5156,AUS,NA,2826692423,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,NULL,1998,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,260,110,483,3622.23877,358,130,228,286,212,300,198,647.007935,176.102341,2,111.644699,512.057434,8,250.230194,15
Calandrinia pumila,138.5222,-23.8944,AUS,NA,2826692320,Montiaceae,Calandrinia,SPECIES,Calandrinia pumila F.Muell.,100,2005,PRESERVED_SPECIMEN,DNA,NT,NA,Calandrinia,249.188705,112,382,6311.819336,382,89,293,322.034119,213,327,152,224.062698,46,5,63.188698,128.180817,17,94.361641,40.622604
Calandrinia uniflora,133.017864,-13.048583,AUS,NA,2826691940,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1978,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,263.52597,90,504.233154,2007.452393,352.52597,173.319061,179,268.319061,238.979553,291.52597,229.525955,1294.341309,311.810486,1,108.313255,912.685913,3.686743,251.334274,5.373487
Calandrinia gracilis,135.99111,-16.78527,AUS,NA,2826691137,Montiaceae,Calandrinia,SPECIES,Calandrinia gracilis Benth.,NULL,1997,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,265.862274,110,496.393616,3206.102539,364.340698,142.184341,222,287.184326,223.734314,302.734314,211.340698,733.520813,183.89798,0,112.521561,547.409607,4,248.63327,12.549982
Calandrinia balonensis,135.183447,-21.46331,AUS,NA,2826688950,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,100,2016,PRESERVED_SPECIMEN,DNA,NT,NA,Calandrinia,243,112,409,5556.175781,364,90,274,301.962189,173,307.962189,154.962204,290.796417,72.587837,4,84,199.683029,15.512244,148.052475,21.024488
Calandrinia balonensis,135.20126,-25.165227,AUS,NA,2826688534,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,900,1967,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,237,115,385,6572.310547,374,75,299,316,200,320,137,189.103088,31,6,44,86,21,69,31
Calandrinia spergularina,136.717855,-11.148574,AUS,NA,2826688259,Montiaceae,Calandrinia,SPECIES,Calandrinia spergularina F.Muell.,900,1972,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,270.546448,13,243.106323,1287.866821,295,242.440109,52.546436,280.546448,264.459473,286.440125,249.546432,1418.355225,318.609161,6.76574,98.134727,913.799072,22.531479,390.22522,35.318836
Calandrinia oblonga,130.917878,-12.398594,AUS,NA,2826687897,Montiaceae,Calandrinia,SPECIES,Calandrinia oblonga Syeda & Carolin,900,1995,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,276.685425,66,505.314575,1497.824707,335.453857,205,130.208298,280,250,295,250,1779.459229,427.375458,1,104.546127,1157.516846,4,345.665131,4
Calandrinia gracilis,131.088778,-12.611722,AUS,NA,2826687700,Montiaceae,Calandrinia,SPECIES,Calandrinia gracilis Benth.,10,2016,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,277.829834,76.151443,518.170166,1580.177979,346.738495,199,147.889938,280.829834,250,298,250,1602.905396,390.006989,1,106.151443,1081.497925,3,331.869598,3
Calandrinia ptychosperma,134.8747,-25.8858,AUS,NA,2826687640,Montiaceae,Calandrinia,SPECIES,Calandrinia ptychosperma F.Muell.,NULL,1997,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,231,116,390,6547.595215,368,71,297,312,193,315,133,163.02832,25.220697,7,38.73988,70.441399,23,57,28.106115
Calandrinia eremaea,137.101176,-16.798552,AUS,NA,2826687013,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,900,1974,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,261,102,499,2960.961182,350,146,204,282,221,294,210,799.382996,199.327408,0,112.894119,588.403992,3.342061,291.327423,10.480465
Calandrinia ptychosperma,133.584588,-23.015237,AUS,NA,2826687007,Montiaceae,Calandrinia,SPECIES,Calandrinia ptychosperma F.Muell.,900,1970,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,223,116,403,6008.625,352,64,288,295.791962,193,295.791962,129.332626,287,53,8,60,142,24,142,32
Calandrinia uniflora,134.18,-14.3553,AUS,NA,2826686381,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,100,2003,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,267.119293,95,480,2811.560303,360.222168,162.116821,198.105362,283.236115,230,302.013947,221.222183,770.414795,196.822876,1,112,559.81012,3,98.099831,4
Calandrinia pumila,134.584566,-22.165231,AUS,NA,2826686031,Montiaceae,Calandrinia,SPECIES,Calandrinia pumila F.Muell.,900,1962,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,234,114,406.793243,5773.686035,359,78,281,297,205.542007,302.542023,143.104279,317.669281,66.604958,6,69,183.021622,18.457991,145.977127,30
Calandrinia oblonga,133.234518,-12.281921,AUS,NA,2826685606,Montiaceae,Calandrinia,SPECIES,Calandrinia oblonga Syeda & Carolin,900,1979,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,269.637726,81,522.420837,1610.455078,345.637726,191.430923,154,273.430908,248.637711,292.430908,242.430923,1553.376953,364.250732,1,109.575027,1090.693604,5,266.412659,8
Calandrinia gracilis,131.7921,-12.6528,AUS,NA,2826682135,Montiaceae,Calandrinia,SPECIES,Calandrinia gracilis Benth.,10,2011,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,277,83,519,1678.028564,355,195,160.81929,279,248,300,248,1615.500732,342.878662,1,104.897209,1018.274536,3,373.264832,3
Calandrinia reticulata,131.3667,-25.35,AUS,NA,2826680470,Montiaceae,Calandrinia,SPECIES,Calandrinia reticulata S.T.Syeda,900,1999,PRESERVED_SPECIMEN,DNA,NT,NA,Calandrinia,221.247589,116,394,6464.23584,355,60,295,299,174.105896,302,123,269.500702,38.748287,9.752407,41.748287,109.496574,33.752407,98,48
Calandrinia oblonga,130.7393,-13.2165,AUS,NA,2826679968,Montiaceae,Calandrinia,SPECIES,Calandrinia oblonga Syeda & Carolin,NULL,1999,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,269.767181,82.107864,531.232788,1666.674316,339.875061,184.767181,155,273.767181,239.767181,289.230469,239.767181,1835.376587,454.568542,1,109,1323.938477,3,400.355164,3
Calandrinia ptychosperma,138.5139,-23.8542,AUS,NA,2826677421,Montiaceae,Calandrinia,SPECIES,Calandrinia ptychosperma F.Muell.,100,2005,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,251,112,382,6311.949219,383,90,293,323.012695,214.00235,328,153,212.00235,43.997654,5,64.995308,122.995308,16,91,36.007042
Calandrinia uniflora,132.384533,-14.398582,AUS,NA,2826675584,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1965,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,273,94,477,2642.895752,365.560089,168.686859,197,283,240.453857,307.453857,228,961.008423,233.318741,1,110,677.743774,5,205.13237,7
Calandrinia eremaea,131.001306,-25.331929,AUS,NA,2826675218,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,900,1956,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,222,117,395,6457.678223,355.685211,60.685219,295,299.685211,185.685211,302.461517,123.685219,260.9729,41.326466,9,44.538483,111.755692,33,90.531998,49.787983
Calandrinia gracilis,130.974062,-12.606522,AUS,NA,2826673643,Montiaceae,Calandrinia,SPECIES,Calandrinia gracilis Benth.,10,2020,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,278.107513,74,516.562683,1560.961914,344.107513,201,143.107513,281.107513,251,298,251,1675.316162,407.294617,1,105.841568,1113.541138,4,347.035858,4
Calandrinia balonensis,136.734554,-22.665211,AUS,NA,2826673555,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,900,1954,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,246,112,391,6034.384277,375,88,287,313,214,319,152,212.600693,46.795292,4,73.458588,131.927292,12.336701,104.468697,21
Calandrinia remota,134.434609,-25.865233,AUS,NA,2826672668,Montiaceae,Calandrinia,SPECIES,Calandrinia remota J.M.Black & J.M.Black,900,1993,PRESERVED_SPECIMEN,DNA,NT,NA,Calandrinia,222.358643,115,392.538605,6472.700684,358.358643,64.358635,294,302.820007,185.358643,305.150116,125.358635,171.036179,33.28273,6.538617,46.688736,85.206825,21.388494,52.924095,31.924095
Calandrinia uniflora,132.134541,-14.365254,AUS,NA,2826672325,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1968,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,272.207642,93,481.792358,2556.142822,363.207642,169,194,281.207642,240.767883,305.207642,228.207642,955.265137,228.513214,1,108,659.539673,5,211.841339,7
Calandrinia oblonga,130.78218,-13.41151,AUS,NA,2826671977,Montiaceae,Calandrinia,SPECIES,Calandrinia oblonga Syeda & Carolin,30,2016,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,276.243164,86,530.378418,1763.827393,350.243164,187.294449,162.864502,280.243164,254.243164,297.158936,244.294449,1542.655273,376.291748,1,109.378418,1109.067139,4,343.003174,5
Calandrinia uniflora,131.917879,-14.23192,AUS,NA,2826671070,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1985,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,276,93,487,2445.916992,366,175,191,284,234,307,234,1030.632324,267.439514,1,112.894066,755.643188,3,233.627396,3
Calandrinia balonensis,133.667933,-23.998569,AUS,NA,2826669739,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,900,1954,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,221,116,396,6272.038086,353.311584,60,293,295.041901,188,298.311584,124,255.903778,36.331223,10,45.791622,104.785286,30,103.993668,37.662445
Calandrinia balonensis,135.934563,-22.831885,AUS,NA,2826669082,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,900,1955,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,238,113,393,6060.171387,367.54126,80,288,305.309509,206,311.309509,143.309494,306.439362,61.045376,6.690499,67.768257,177.240005,21.380999,144.988998,37
Calandrinia gracilis,132.61058,-11.47476,AUS,NA,2826668810,Montiaceae,Calandrinia,SPECIES,Calandrinia gracilis Benth.,100,2006,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,273.213593,42,459.81192,1313.932007,313.097076,221.642578,91.454498,279.213593,266,289.213593,251,1473.150391,341.832642,1,105.668076,954.588928,5,204.666367,10
Calandrinia oblonga,130.872886,-13.50942,AUS,NA,2826667909,Montiaceae,Calandrinia,SPECIES,Calandrinia oblonga Syeda & Carolin,NULL,1996,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,272.29071,89,531,1811.293335,348.904419,181.452209,167.161484,276.452209,249.904419,293.904419,239.904419,1486.034058,363.833221,1,109.452209,1075.113403,4.547789,295.257843,7.095578
Calandrinia uniflora,134.617856,-14.798575,AUS,NA,2826667224,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1989,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,269.453552,92.340462,480.106323,2868.807373,357.659546,164.893677,192.340469,288.659546,230.453568,304.453552,222.659531,801.368042,195.895172,1,112,584.366455,4,310.959869,7
Calandrinia uniflora,131.91787,-12.848595,AUS,NA,2826666613,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1987,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,277.314697,88,517.685303,1778.864136,360.314697,190.767838,169.314697,279,246.767838,301.767822,246.767838,1484.756836,303.370605,1,102,902.111816,3,362.962189,3
Calandrinia reticulata,135.6078,-22.5267,AUS,NA,2826665620,Montiaceae,Calandrinia,SPECIES,Calandrinia reticulata S.T.Syeda,100,2001,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,231.936615,113,400.376068,5890.425293,359.107727,75.936623,283.171112,297.107727,201.483795,302.936615,139.936615,256.675201,54.437981,5.687301,72.858406,158.485046,17.750681,128.281555,26
Calandrinia pleiopetala,132.501261,-22.681905,AUS,NA,2826664632,Montiaceae,Calandrinia,SPECIES,Calandrinia pleiopetala F.Muell.,900,1986,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,234,116,404,5973.891602,360,73,287,300,205,305,140,302,52,7,61,153,23,139,33
Calandrinia uniflora,130.835109,-13.520265,AUS,NA,2826663963,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,NULL,1996,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,275.332062,88,530,1814.780518,351.332062,184.355011,166.977066,279.332062,253.0849,296.332062,242.332077,1495.965332,367.92511,1,110,1086.775269,4,324.194489,5.667925
Calandrinia gracilis,132.879898,-12.652467,AUS,NA,2826663898,Montiaceae,Calandrinia,SPECIES,Calandrinia gracilis Benth.,NULL,1991,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,277,87,514,1802.396484,361.697845,192,170,280,255,303,246.918503,1440.035645,330.894989,1,107.104576,982.243591,4,307.430969,5
Calandrinia uniflora,132.051204,-14.19859,AUS,NA,2826663487,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,900,1990,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,273.314087,93,485.893616,2453.608154,363.314087,172.314102,191,281.314087,243.314102,305.106384,231.106384,1100.305786,288.085205,1,114,827.84021,4,243.003433,5
Calandrinia spergularina,134.293417,-14.270347,AUS,NA,2826663203,Montiaceae,Calandrinia,SPECIES,Calandrinia spergularina F.Muell.,10,2012,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,262,94,484,2735.430176,354,159.054565,194,278.726868,225,295.979492,217.726852,833.29303,204.136566,1,110,585.157043,3,115.126015,4
Calandrinia uniflora,132.4962,-14.2601,AUS,NA,2826662854,Montiaceae,Calandrinia,SPECIES,Calandrinia uniflora F.Muell.,100,2001,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,262.653015,94,482,2550.81958,353.981476,159.939178,194,271.939178,218.939178,295.939178,218.939178,1139.260132,275.808411,2,109.939186,812.119263,8.084571,222.84877,8.084571
Calandrinia balonensis,134.651259,-24.54856,AUS,NA,2826662330,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,900,1984,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,232.46051,115,387.103119,6486.486816,368,70,298,309.46051,197,314,133,216.213028,33.539486,7.103118,46.333248,95.411072,23.206236,82.20369,34.182091
Calandrinia balonensis,134.6275,-25.6272,AUS,NA,2826661986,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,NULL,1997,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,229.136887,116,390,6533.8125,366,69,297,309.136902,192,312.747314,131,178.553818,33.069515,7,45.206409,86.391731,23.252697,58.368504,30.863108
Calandrinia ptychosperma,132.884593,-22.565245,AUS,NA,2826661438,Montiaceae,Calandrinia,SPECIES,Calandrinia ptychosperma F.Muell.,900,1955,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,229,116,407,5877.481934,354,70,284,294,195.431747,299,137,293.039215,50.312702,7,61.771801,149.93811,21.103825,138.166306,29
Calandrinia pumila,131.9869,-25.0764,AUS,NA,2826660489,Montiaceae,Calandrinia,SPECIES,Calandrinia pumila F.Muell.,NULL,1997,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,223,116,393,6457.810059,357.96405,62,296,302.51004,143,304,125,248.419678,34.091125,10,40,95.182251,32,95.146309,38.035942
Calandrinia balonensis,131.384624,-25.031925,AUS,NA,2826659653,Montiaceae,Calandrinia,SPECIES,Calandrinia balonensis Lindl.,900,1986,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,227,116,393,6471.539551,361,65,296,304,146,307.685699,128,274.685699,38,8,43,107,31.788885,98,49.57777
Calandrinia pumila,135.401259,-25.131885,AUS,NA,2826659002,Montiaceae,Calandrinia,SPECIES,Calandrinia pumila F.Muell.,900,1977,PRESERVED_SPECIMEN,DNA,DNA,NA,Calandrinia,239,115,384,6588.538574,377,77,300,319,202,323,139,168.687943,27.229315,5,43.229317,75.68795,18,61.45863,27.229315
